Order ID,Date,Customer ID,Product ID,Product Name,Category,Qty,Price,Coupon (Y/N),Coupon Amount,Tracking
202018,5/6/2025,119071,200549-Aqua,HydroThrive Safety Leash,Accessories,2,18.99,N, -   ,3FDX38430582
202018,5/6/2025,119071,200556-Purple,ReefFlex Anti-Slip Deck Pad,Accessories,4,64.99,N, -   ,3FDX38430582
,,,,,,,,,,
202022,5/4/2025,124240,100250-Purple,Reef Master Eco Board,Boards,1,189,N, -   ,3FDX208768807
,,,,,,,,,,
202024,5/8/2025,106963,100254-Aqua,Carve Performance Board,Boards,3,799,N, -   ,2USP465480582
202024,5/8/2025,106963,300188-Green,TideProof Paddle Jacket,Apparel,5,64.99,N, -   ,2USP465480582
202024,5/8/2025,106963,100251-Black,AquaGlide Touring Board,Boards,1,399,N, -   ,2USP465480582
202024,5/8/2025,106963,300185-Purple,SunShield Rash Guard,Apparel,1,29.99,N, -   ,2USP465480582
,,,,,,,,,,
202025,5/4/2025,113697,100248-Blue,SwiftStream Adventure,Boards,2,199,N, -   ,1USP60491245
,,,,,,,,,,
202033,5/7/2025,118997,100252-Green,Wave Rider Surf Series,Boards,1,449,N, -   ,5USP487975436
202033,5/7/2025,118997,200555-Aqua,OceanGuard Board Lock,Accessories,1,39.99,N, -   ,5USP487975436
202033,5/7/2025,118997,300191-Black,Logo Tshirt,Apparel,1,21.99,N, -   ,5USP487975436
202033,5/7/2025,118997,100248-Purple,SwiftStream Adventure,Boards,1,199,N, -   ,5USP487975436
,,,,,,,,,,
202035,5/8/2025,117857,200559-Green,ShoreLine Collapsible Paddle,Accessories,4,59.99,N, -   ,1UPS880867168
202035,5/8/2025,117857,200549-Purple,HydroThrive Safety Leash,Accessories,4,18.99,N, -   ,1UPS880867168
,,,,,,,,,,
202057,5/9/2025,115843,300191-Aqua,Logo Tshirt,Apparel,1,21.99,N, -   ,4DHL348738599
202057,5/9/2025,115843,100250-Pink,Reef Master Eco Board,Boards,4,189,N, -   ,4DHL348738599
,,,,,,,,,,
202059,5/4/2025,121611,100254-Blue,Carve Performance Board,Boards,1,799,N, -   ,4UPS423543049
202059,5/4/2025,121611,100250-Purple,Reef Master Eco Board,Boards,2,189,N, -   ,4UPS423543049
202059,5/4/2025,121611,200549-Purple,HydroThrive Safety Leash,Accessories,2,18.99,N, -   ,4UPS423543049
202059,5/4/2025,121611,300185-Pink,SunShield Rash Guard,Apparel,1,29.99,N, -   ,4UPS423543049
,,,,,,,,,,
202064,5/9/2025,104274,100253-Purple,SunBask Leisure Paddle,Boards,5,279,N, -   ,4FDX240557353
,,,,,,,,,,
202074,5/8/2025,118373,300185-Aqua,SunShield Rash Guard,Apparel,3,29.99,N, -   ,4USP711749926
202074,5/8/2025,118373,300185-Blue,SunShield Rash Guard,Apparel,1,29.99,N, -   ,4USP711749926
202074,5/8/2025,118373,200559-Pink,ShoreLine Collapsible Paddle,Accessories,1,59.99,N, -   ,4USP711749926
202074,5/8/2025,118373,300185-Purple,SunShield Rash Guard,Apparel,1,29.99,N, -   ,4USP711749926
202074,5/8/2025,118373,300185-Aqua,SunShield Rash Guard,Apparel,1,29.99,N, -   ,4USP711749926
,,,,,,,,,,
202081,5/8/2025,103843,300185-Green,SunShield Rash Guard,Apparel,4,29.99,N, -   ,5USP785617825
202081,5/8/2025,103843,100254-Green,Carve Performance Board,Boards,1,799,N, -   ,5USP785617825
202081,5/8/2025,103843,200548-Black,AquaGrip Paddle Gloves,Accessories,2,29.99,N, -   ,5USP785617825
202081,5/8/2025,103843,200549-Pink,HydroThrive Safety Leash,Accessories,1,18.99,N, -   ,5USP785617825
202081,5/8/2025,103843,100254-Purple,Carve Performance Board,Boards,3,799,N, -   ,5USP785617825
,,,,,,,,,,
202085,5/7/2025,104034,200556-Blue,ReefFlex Anti-Slip Deck Pad,Accessories,1,64.99,N, -   ,5DHL388464393
202085,5/7/2025,104034,200549-Pink,HydroThrive Safety Leash,Accessories,5,18.99,N, -   ,5DHL388464393
,,,,,,,,,,
202097,5/4/2025,112664,200556-Black,ReefFlex Anti-Slip Deck Pad,Accessories,1,64.99,Y,6.5,5FDX942045179
,,,,,,,,,,
202098,5/7/2025,105662,300187-Aqua,WaveRider Water Shoes,Apparel,1,54.99,N, -   ,2USP73173080
202098,5/7/2025,105662,300187-Aqua,WaveRider Water Shoes,Apparel,2,54.99,N, -   ,2USP73173080
,,,,,,,,,,
202101,5/9/2025,112165,100250-Purple,Reef Master Eco Board,Boards,1,189,N, -   ,5UPS883957818
,,,,,,,,,,
202106,5/7/2025,106698,200559-Black,ShoreLine Collapsible Paddle,Accessories,1,59.99,N, -   ,2USP459198898
202106,5/7/2025,106698,100250-Green,Reef Master Eco Board,Boards,1,189,N, -   ,2USP459198898
202106,5/7/2025,106698,100252-Purple,Wave Rider Surf Series,Boards,1,449,N, -   ,2USP459198898
202106,5/7/2025,106698,200559-Purple,ShoreLine Collapsible Paddle,Accessories,2,59.99,N, -   ,2USP459198898
202106,5/7/2025,106698,300191-Purple,Logo Tshirt,Apparel,1,21.99,N, -   ,2USP459198898
,,,,,,,,,,
202108,5/9/2025,106835,300187-Black,WaveRider Water Shoes,Apparel,2,54.99,N, -   ,2UPS756082198
,,,,,,,,,,
202112,5/9/2025,127446,200549-Black,HydroThrive Safety Leash,Accessories,1,18.99,N, -   ,3UPS681465098
202112,5/9/2025,127446,300185-Black,SunShield Rash Guard,Apparel,1,29.99,N, -   ,3UPS681465098
202112,5/9/2025,127446,100254-Green,Carve Performance Board,Boards,2,799,N, -   ,3UPS681465098
,,,,,,,,,,
202120,5/10/2025,112659,300185-Blue,SunShield Rash Guard,Apparel,1,29.99,Y,4.5,3UPS116200317
,,,,,,,,,,
202121,5/7/2025,130926,100252-Purple,Wave Rider Surf Series,Boards,1,449,N, -   ,5USP117680408
202121,5/7/2025,130926,200556-Pink,ReefFlex Anti-Slip Deck Pad,Accessories,1,64.99,N, -   ,5USP117680408
202121,5/7/2025,130926,300191-Purple,Logo Tshirt,Apparel,1,21.99,N, -   ,5USP117680408
202121,5/7/2025,130926,100253-Aqua,SunBask Leisure Paddle,Boards,1,279,N, -   ,5USP117680408
202121,5/7/2025,130926,300191-Black,Logo Tshirt,Apparel,1,21.99,N, -   ,5USP117680408
,,,,,,,,,,
202123,5/10/2025,106824,100250-Green,Reef Master Eco Board,Boards,1,189,Y,18.9,1FDX591852324
202123,5/10/2025,106824,100254-Aqua,Carve Performance Board,Boards,2,799,Y,159.8,1FDX591852324
,,,,,,,,,,
202128,5/9/2025,114152,200554-Pink,BlueWave Solar Charger,Accessories,4,67.99,N, -   ,4DHL241327115
,,,,,,,,,,
202134,5/8/2025,128796,200548-Green,AquaGrip Paddle Gloves,Accessories,1,29.99,N, -   ,4FDX675717025
202134,5/8/2025,128796,200559-Green,ShoreLine Collapsible Paddle,Accessories,1,59.99,N, -   ,4FDX675717025
202134,5/8/2025,128796,200549-Aqua,HydroThrive Safety Leash,Accessories,1,18.99,N, -   ,4FDX675717025
202134,5/8/2025,128796,200558-Black,AquaLume LED Light Kit,Accessories,1,18.99,N, -   ,4FDX675717025
,,,,,,,,,,
202135,5/6/2025,109674,100252-Purple,Wave Rider Surf Series,Boards,1,449,N, -   ,3UPS789469602
,,,,,,,,,,
202138,5/5/2025,122886,300185-Purple,SunShield Rash Guard,Apparel,3,29.99,N, -   ,3DHL451952059
,,,,,,,,,,
202140,5/5/2025,108374,300185-Green,SunShield Rash Guard,Apparel,1,29.99,N, -   ,5DHL852817768
,,,,,,,,,,
202142,5/7/2025,103404,100250-Pink,Reef Master Eco Board,Boards,5,189,N, -   ,2FDX618020342
202142,5/7/2025,103404,100254-Pink,Carve Performance Board,Boards,4,799,N, -   ,2FDX618020342
,,,,,,,,,,
202143,5/8/2025,125110,300185-Aqua,SunShield Rash Guard,Apparel,1,29.99,Y,3,1USP951341084
,,,,,,,,,,
202145,5/10/2025,113854,300191-Aqua,Logo Tshirt,Apparel,1,21.99,N, -   ,5UPS296087607
,,,,,,,,,,
202149,5/5/2025,122926,100252-Pink,Wave Rider Surf Series,Boards,1,449,N, -   ,2FDX779041838
,,,,,,,,,,
202150,5/9/2025,115572,100254-Aqua,Carve Performance Board,Boards,1,799,N, -   ,5UPS711489252
202150,5/9/2025,115572,200559-Blue,ShoreLine Collapsible Paddle,Accessories,1,59.99,N, -   ,5UPS711489252
202150,5/9/2025,115572,100255-Purple,Blue Horizon Explorer,Boards,4,"1,299.00",N, -   ,5UPS711489252
,,,,,,,,,,
202163,5/7/2025,120264,100253-Blue,SunBask Leisure Paddle,Boards,3,279,N, -   ,3UPS540020070
202163,5/7/2025,120264,300185-Blue,SunShield Rash Guard,Apparel,1,29.99,N, -   ,3UPS540020070
202163,5/7/2025,120264,200559-Pink,ShoreLine Collapsible Paddle,Accessories,1,59.99,N, -   ,3UPS540020070
202163,5/7/2025,120264,200559-Pink,ShoreLine Collapsible Paddle,Accessories,2,59.99,N, -   ,3UPS540020070
,,,,,,,,,,
202167,5/9/2025,108046,300191-Purple,Logo Tshirt,Apparel,5,21.99,N, -   ,3DHL368692988
202167,5/9/2025,108046,300191-Pink,Logo Tshirt,Apparel,4,21.99,N, -   ,3DHL368692988
202167,5/9/2025,108046,300185-Black,SunShield Rash Guard,Apparel,1,29.99,N, -   ,3DHL368692988
202167,5/9/2025,108046,300185-Purple,SunShield Rash Guard,Apparel,1,29.99,N, -   ,3DHL368692988
